Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Sky Cover,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated,day_of_year_sin,day_of_year_cos,hour_sin,hour_cos
1,0.148984199,66,30,0,65,5.0,29.73,28488,0.1457991969198751,-0.9893142039703664,0.4999999999999999,-0.8660254037844387
1,0.054176072,66,30,0,43,14.0,29.72,33111,0.1457991969198751,-0.9893142039703664,-0.2588190451025208,-0.9659258262890684
1,0.257336343,66,30,1,55,22.0,29.72,20969,0.1457991969198751,-0.9893142039703664,-0.8660254037844385,-0.5000000000000004
1,0.460496614,66,30,1,70,17.0,29.73,1990,0.1457991969198751,-0.9893142039703664,-0.9659258262890684,0.2588190451025203
0,0.663656885,66,30,1,80,13.0,29.78,0,0.1457991969198751,-0.9893142039703664,-0.5000000000000004,0.8660254037844384
0,0.757609921,63,32,1,86,10.0,29.78,0,0.1287481774525813,-0.99167731989929,0.2588190451025207,0.9659258262890684
1,0.554678692,63,32,1,90,7.0,29.79,0,0.1287481774525813,-0.99167731989929,0.8660254037844386,0.5000000000000001
1,0.351747463,63,32,1,78,3.0,29.83,1983,0.1287481774525813,-0.99167731989929,0.9659258262890684,-0.2588190451025206
1,0.148816234,63,32,1,73,6.0,29.87,25265,0.1287481774525813,-0.99167731989929,0.4999999999999999,-0.8660254037844387
1,0.054114994,63,32,0,68,10.0,29.88,35033,0.1287481774525813,-0.99167731989929,-0.2588190451025208,-0.9659258262890684
1,0.257046223,63,32,0,59,6.0,29.85,18600,0.1287481774525813,-0.99167731989929,-0.8660254037844385,-0.5000000000000004
1,0.459977452,63,32,1,70,8.0,29.87,1060,0.1287481774525813,-0.99167731989929,-0.9659258262890684,0.2588190451025203
0,0.662908681,63,32,1,83,13.0,29.91,0,0.1287481774525813,-0.99167731989929,-0.5000000000000004,0.8660254037844384
0,0.757609921,65,26,1,86,7.0,29.91,0,0.1116590071216951,-0.993746580436178,0.2588190451025207,0.9659258262890684
1,0.554678692,65,26,2,83,5.0,29.92,0,0.1116590071216951,-0.993746580436178,0.8660254037844386,0.5000000000000001
1,0.351747463,65,26,1,72,3.0,29.94,2539,0.1116590071216951,-0.993746580436178,0.9659258262890684,-0.2588190451025206
1,0.148816234,65,26,1,70,8.0,29.93,22145,0.1116590071216951,-0.993746580436178,0.4999999999999999,-0.8660254037844387
1,0.054114994,65,26,1,51,5.0,29.91,33481,0.1116590071216951,-0.993746580436178,-0.2588190451025208,-0.9659258262890684
1,0.257046223,65,26,2,51,18.0,29.91,22023,0.1116590071216951,-0.993746580436178,-0.8660254037844385,-0.5000000000000004
1,0.459977452,65,26,2,72,16.0,29.91,1886,0.1116590071216951,-0.993746580436178,-0.9659258262890684,0.2588190451025203
0,0.662908681,65,26,1,75,9.0,29.92,0,0.1116590071216951,-0.993746580436178,-0.5000000000000004,0.8660254037844384
0,0.759593679,63,29,1,80,8.0,29.9,0,0.0945367498171991,-0.9955213724144752,0.2588190451025207,0.9659258262890684
1,0.556433409,63,29,3,83,13.0,29.91,0,0.0945367498171991,-0.9955213724144752,0.8660254037844386,0.5000000000000001
1,0.353273138,63,29,4,83,3.0,29.92,0,0.0945367498171991,-0.9955213724144752,0.9659258262890684,-0.2588190451025206
1,0.150112867,63,29,1,68,6.0,29.93,0,0.0945367498171991,-0.9955213724144752,0.4999999999999999,-0.8660254037844387
1,0.053047404,63,29,1,61,9.0,29.91,2668,0.0945367498171991,-0.9955213724144752,-0.2588190451025208,-0.9659258262890684
1,0.256207675,63,29,1,57,16.0,29.87,21718,0.0945367498171991,-0.9955213724144752,-0.8660254037844385,-0.5000000000000004
1,0.459367946,63,29,2,67,13.0,29.87,2086,0.0945367498171991,-0.9955213724144752,-0.9659258262890684,0.2588190451025203
0,0.662528217,63,29,0,80,8.0,29.9,0,0.0945367498171991,-0.9955213724144752,-0.5000000000000004,0.8660254037844384
0,0.759593679,70,30,0,80,9.0,29.88,0,0.077386479233463,-0.9970011699250152,0.2588190451025207,0.9659258262890684
1,0.556433409,70,30,0,86,7.0,29.88,0,0.077386479233463,-0.9970011699250152,0.8660254037844386,0.5000000000000001
1,0.353273138,70,30,1,75,0.0,29.91,8376,0.077386479233463,-0.9970011699250152,0.9659258262890684,-0.2588190451025206
1,0.150112867,70,30,0,71,3.0,29.92,27771,0.077386479233463,-0.9970011699250152,0.4999999999999999,-0.8660254037844387
1,0.053047404,70,30,0,43,10.0,29.89,32483,0.077386479233463,-0.9970011699250152,-0.2588190451025208,-0.9659258262890684
1,0.256207675,70,30,0,34,21.0,29.86,20505,0.077386479233463,-0.9970011699250152,-0.8660254037844385,-0.5000000000000004
1,0.459367946,70,30,0,43,17.0,29.85,1950,0.077386479233463,-0.9970011699250152,-0.9659258262890684,0.2588190451025203
0,0.662528217,70,30,0,53,8.0,29.87,0,0.077386479233463,-0.9970011699250152,-0.5000000000000004,0.8660254037844384
0,0.759593679,70,30,0,65,5.0,29.85,0,0.060213277365793,-0.9981855344718586,0.2588190451025207,0.9659258262890684
1,0.556433409,70,30,1,72,10.0,29.84,0,0.060213277365793,-0.9981855344718586,0.8660254037844386,0.5000000000000001
1,0.353273138,70,30,0,68,0.0,29.87,8112,0.060213277365793,-0.9981855344718586,0.9659258262890684,-0.2588190451025206
1,0.150112867,70,30,0,56,6.0,29.87,27692,0.060213277365793,-0.9981855344718586,0.4999999999999999,-0.8660254037844387
1,0.053047404,70,30,1,48,20.0,29.84,32832,0.060213277365793,-0.9981855344718586,-0.2588190451025208,-0.9659258262890684
1,0.256207675,70,30,1,50,23.0,29.8,20767,0.060213277365793,-0.9981855344718586,-0.8660254037844385,-0.5000000000000004
1,0.459367946,70,30,1,70,15.0,29.78,1996,0.060213277365793,-0.9981855344718586,-0.9659258262890684,0.2588190451025203
0,0.662528217,70,30,1,81,11.0,29.81,0,0.060213277365793,-0.9981855344718586,-0.5000000000000004,0.8660254037844384
0,0.760451977,62,30,0,84,9.0,29.8,0,0.0430222330045305,-0.99907411510223,0.2588190451025207,0.9659258262890684
1,0.557062147,62,30,1,93,14.0,29.8,0,0.0430222330045305,-0.99907411510223,0.8660254037844386,0.5000000000000001
1,0.353672316,62,30,1,84,11.0,29.82,8254,0.0430222330045305,-0.99907411510223,0.9659258262890684,-0.2588190451025206
1,0.150282486,62,30,1,70,15.0,29.82,29225,0.0430222330045305,-0.99907411510223,0.4999999999999999,-0.8660254037844387
1,0.053107345,62,30,1,61,20.0,29.8,34434,0.0430222330045305,-0.99907411510223,-0.2588190451025208,-0.9659258262890684
1,0.256497175,62,30,1,61,18.0,29.77,21417,0.0430222330045305,-0.99907411510223,-0.8660254037844385,-0.5000000000000004
1,0.459887006,62,30,1,72,14.0,29.78,2070,0.0430222330045305,-0.99907411510223,-0.9659258262890684,0.2588190451025203
0,0.663276836,62,30,0,78,6.0,29.82,0,0.0430222330045305,-0.99907411510223,-0.5000000000000004,0.8660254037844384
0,0.761581921,65,32,0,78,6.0,29.81,0,0.025818440227133,-0.9996666485105112,0.2588190451025207,0.9659258262890684
1,0.55819209,65,32,1,87,6.0,29.79,0,0.025818440227133,-0.9996666485105112,0.8660254037844386,0.5000000000000001
1,0.35480226,65,32,1,75,0.0,29.81,1645,0.025818440227133,-0.9996666485105112,0.9659258262890684,-0.2588190451025206
1,0.151412429,65,32,1,73,7.0,29.82,18567,0.025818440227133,-0.9996666485105112,0.4999999999999999,-0.8660254037844387
1,0.051977401,65,32,1,62,8.0,29.81,34320,0.025818440227133,-0.9996666485105112,-0.2588190451025208,-0.9659258262890684
1,0.255367232,65,32,2,59,15.0,29.77,22350,0.025818440227133,-0.9996666485105112,-0.8660254037844385,-0.5000000000000004
1,0.458757062,65,32,1,70,10.0,29.78,2137,0.025818440227133,-0.9996666485105112,-0.9659258262890684,0.2588190451025203
0,0.662146893,65,32,2,78,8.0,29.82,0,0.025818440227133,-0.9996666485105112,-0.5000000000000004,0.8660254037844384
0,0.762443439,65,31,2,81,6.0,29.81,0,0.0086069968886886,-0.9999629591162656,0.2588190451025207,0.9659258262890684
1,0.558823529,65,31,4,75,5.0,29.82,0,0.0086069968886886,-0.9999629591162656,0.8660254037844386,0.5000000000000001
1,0.35520362,65,31,4,75,3.0,29.84,1748,0.0086069968886886,-0.9999629591162656,0.9659258262890684,-0.2588190451025206
1,0.15158371,65,31,1,70,5.0,29.84,15670,0.0086069968886886,-0.9999629591162656,0.4999999999999999,-0.8660254037844387
1,0.052036199,65,31,1,55,8.0,29.83,35405,0.0086069968886886,-0.9999629591162656,-0.2588190451025208,-0.9659258262890684
1,0.255656109,65,31,1,55,15.0,29.8,21784,0.0086069968886886,-0.9999629591162656,-0.8660254037844385,-0.5000000000000004
1,0.459276018,65,31,1,75,16.0,29.81,2106,0.0086069968886886,-0.9999629591162656,-0.9659258262890684,0.2588190451025203
0,0.662895928,65,31,1,84,9.0,29.84,0,0.0086069968886886,-0.9999629591162656,-0.5000000000000004,0.8660254037844384
0,0.763306908,64,29,1,87,7.0,29.85,0,-0.008606996888688,-0.9999629591162656,0.2588190451025207,0.9659258262890684
1,0.559456399,64,29,4,83,8.0,29.85,0,-0.008606996888688,-0.9999629591162656,0.8660254037844386,0.5000000000000001
1,0.355605889,64,29,4,75,0.0,29.87,2399,-0.008606996888688,-0.9999629591162656,0.9659258262890684,-0.2588190451025206
1,0.151755379,64,29,1,68,10.0,29.88,22313,-0.008606996888688,-0.9999629591162656,0.4999999999999999,-0.8660254037844387
1,0.05209513,64,29,1,57,17.0,29.87,34373,-0.008606996888688,-0.9999629591162656,-0.2588190451025208,-0.9659258262890684
1,0.25594564,64,29,1,59,21.0,29.86,21804,-0.008606996888688,-0.9999629591162656,-0.8660254037844385,-0.5000000000000004
1,0.459796149,64,29,1,75,18.0,29.88,1953,-0.008606996888688,-0.9999629591162656,-0.9659258262890684,0.2588190451025203
0,0.663646659,64,29,1,81,10.0,29.93,0,-0.008606996888688,-0.9999629591162656,-0.5000000000000004,0.8660254037844384
0,0.764172336,61,29,2,81,7.0,29.92,0,-0.0258184402271323,-0.9996666485105112,0.2588190451025207,0.9659258262890684
1,0.560090703,61,29,4,80,10.0,29.92,0,-0.0258184402271323,-0.9996666485105112,0.8660254037844386,0.5000000000000001
1,0.35600907,61,29,4,81,9.0,29.94,2670,-0.0258184402271323,-0.9996666485105112,0.9659258262890684,-0.2588190451025206
1,0.151927438,61,29,1,65,14.0,29.96,27457,-0.0258184402271323,-0.9996666485105112,0.4999999999999999,-0.8660254037844387
1,0.052154195,61,29,1,59,20.0,29.95,34647,-0.0258184402271323,-0.9996666485105112,-0.2588190451025208,-0.9659258262890684
1,0.256235828,61,29,2,63,23.0,29.94,21996,-0.0258184402271323,-0.9996666485105112,-0.8660254037844385,-0.5000000000000004
1,0.46031746,61,29,1,80,20.0,29.95,2118,-0.0258184402271323,-0.9996666485105112,-0.9659258262890684,0.2588190451025203
0,0.664399093,61,29,2,83,15.0,29.98,0,-0.0258184402271323,-0.9996666485105112,-0.5000000000000004,0.8660254037844384
0,0.764172336,64,27,3,86,10.0,29.98,0,-0.0430222330045303,-0.99907411510223,0.2588190451025207,0.9659258262890684
1,0.560090703,64,27,4,83,8.0,29.97,0,-0.0430222330045303,-0.99907411510223,0.8660254037844386,0.5000000000000001
1,0.35600907,64,27,3,78,0.0,30.0,1643,-0.0430222330045303,-0.99907411510223,0.9659258262890684,-0.2588190451025206
1,0.151927438,64,27,1,63,7.0,30.01,18585,-0.0430222330045303,-0.99907411510223,0.4999999999999999,-0.8660254037844387
1,0.052154195,64,27,1,55,21.0,29.99,34902,-0.0430222330045303,-0.99907411510223,-0.2588190451025208,-0.9659258262890684
1,0.256235828,64,27,1,57,17.0,29.97,21778,-0.0430222330045303,-0.99907411510223,-0.8660254037844385,-0.5000000000000004
1,0.46031746,64,27,1,70,14.0,29.97,2075,-0.0430222330045303,-0.99907411510223,-0.9659258262890684,0.2588190451025203
0,0.664399093,64,27,1,78,11.0,29.99,0,-0.0430222330045303,-0.99907411510223,-0.5000000000000004,0.8660254037844384
0,0.765039728,61,27,3,78,8.0,29.98,0,-0.0602132773657927,-0.9981855344718586,0.2588190451025207,0.9659258262890684
1,0.560726447,61,27,4,78,8.0,29.98,0,-0.0602132773657927,-0.9981855344718586,0.8660254037844386,0.5000000000000001
1,0.356413167,61,27,4,80,10.0,30.01,1093,-0.0602132773657927,-0.9981855344718586,0.9659258262890684,-0.2588190451025206
1,0.152099886,61,27,2,70,17.0,30.02,10324,-0.0602132773657927,-0.9981855344718586,0.4999999999999999,-0.8660254037844387
1,0.052213394,61,27,3,72,18.0,30.03,29059,-0.0602132773657927,-0.9981855344718586,-0.2588190451025208,-0.9659258262890684
1,0.256526674,61,27,1,63,21.0,30.02,21963,-0.0602132773657927,-0.9981855344718586,-0.8660254037844385,-0.5000000000000004
1,0.460839955,61,27,3,72,22.0,30.03,2095,-0.0602132773657927,-0.9981855344718586,-0.9659258262890684,0.2588190451025203
0,0.665153235,61,27,3,75,11.0,30.05,0,-0.0602132773657927,-0.9981855344718586,-0.5000000000000004,0.8660254037844384
0,0.766174801,62,27,4,75,11.0,30.04,0,-0.0773864792334632,-0.9970011699250152,0.2588190451025207,0.9659258262890684
1,0.561861521,62,27,3,75,14.0,30.03,0,-0.0773864792334632,-0.9970011699250152,0.8660254037844386,0.5000000000000001
1,0.357548241,62,27,2,70,13.0,30.04,7462,-0.0773864792334632,-0.9970011699250152,0.9659258262890684,-0.2588190451025206
1,0.15323496,62,27,1,56,17.0,30.05,29899,-0.0773864792334632,-0.9970011699250152,0.4999999999999999,-0.8660254037844387
1,0.05107832,62,27,0,51,22.0,30.03,35486,-0.0773864792334632,-0.9970011699250152,-0.2588190451025208,-0.9659258262890684
1,0.2553916,62,27,1,56,22.0,30.0,22253,-0.0773864792334632,-0.9970011699250152,-0.8660254037844385,-0.5000000000000004
1,0.459704881,62,27,1,72,18.0,29.97,2065,-0.0773864792334632,-0.9970011699250152,-0.9659258262890684,0.2588190451025203
0,0.664018161,62,27,2,80,10.0,29.98,0,-0.0773864792334632,-0.9970011699250152,-0.5000000000000004,0.8660254037844384
0,0.767918089,62,27,3,78,13.0,29.95,0,-0.0945367498171993,-0.9955213724144752,0.2588190451025207,0.9659258262890684
1,0.563139932,62,27,4,80,9.0,29.93,0,-0.0945367498171993,-0.9955213724144752,0.8660254037844386,0.5000000000000001
1,0.358361775,62,27,1,78,0.0,29.94,2844,-0.0945367498171993,-0.9955213724144752,0.9659258262890684,-0.2588190451025206
1,0.153583618,62,27,1,65,18.0,29.96,21133,-0.0945367498171993,-0.9955213724144752,0.4999999999999999,-0.8660254037844387
1,0.051194539,62,27,2,65,22.0,29.97,29027,-0.0945367498171993,-0.9955213724144752,-0.2588190451025208,-0.9659258262890684
1,0.255972696,62,27,2,63,18.0,29.93,22350,-0.0945367498171993,-0.9955213724144752,-0.8660254037844385,-0.5000000000000004
1,0.460750853,62,27,1,67,13.0,29.91,2045,-0.0945367498171993,-0.9955213724144752,-0.9659258262890684,0.2588190451025203
0,0.66552901,62,27,0,72,7.0,29.93,0,-0.0945367498171993,-0.9955213724144752,-0.5000000000000004,0.8660254037844384
0,0.767918089,64,28,0,78,6.0,29.92,0,-0.1116590071216944,-0.993746580436178,0.2588190451025207,0.9659258262890684
1,0.563139932,64,28,1,80,11.0,29.91,0,-0.1116590071216944,-0.993746580436178,0.8660254037844386,0.5000000000000001
1,0.358361775,64,28,1,72,13.0,29.95,8087,-0.1116590071216944,-0.993746580436178,0.9659258262890684,-0.2588190451025206
1,0.153583618,64,28,1,53,11.0,29.95,28523,-0.1116590071216944,-0.993746580436178,0.4999999999999999,-0.8660254037844387
1,0.051194539,64,28,0,55,24.0,29.96,33563,-0.1116590071216944,-0.993746580436178,-0.2588190451025208,-0.9659258262890684
1,0.255972696,64,28,1,53,29.0,29.91,21125,-0.1116590071216944,-0.993746580436178,-0.8660254037844385,-0.5000000000000004
1,0.460750853,64,28,2,70,17.0,29.91,1980,-0.1116590071216944,-0.993746580436178,-0.9659258262890684,0.2588190451025203
0,0.66552901,64,28,1,80,22.0,29.94,0,-0.1116590071216944,-0.993746580436178,-0.5000000000000004,0.8660254037844384
0,0.768792711,60,26,3,83,16.0,29.95,0,-0.1287481774525806,-0.99167731989929,0.2588190451025207,0.9659258262890684
1,0.563781321,60,26,3,90,11.0,29.96,0,-0.1287481774525806,-0.99167731989929,0.8660254037844386,0.5000000000000001
1,0.358769932,60,26,3,83,8.0,29.98,6537,-0.1287481774525806,-0.99167731989929,0.9659258262890684,-0.2588190451025206
1,0.153758542,60,26,3,75,16.0,30.01,29343,-0.1287481774525806,-0.99167731989929,0.4999999999999999,-0.8660254037844387
1,0.051252847,60,26,1,59,24.0,29.99,34620,-0.1287481774525806,-0.99167731989929,-0.2588190451025208,-0.9659258262890684
1,0.256264237,60,26,1,59,17.0,29.96,21575,-0.1287481774525806,-0.99167731989929,-0.8660254037844385,-0.5000000000000004
1,0.461275626,60,26,1,72,14.0,29.97,2026,-0.1287481774525806,-0.99167731989929,-0.9659258262890684,0.2588190451025203
0,0.666287016,60,26,1,78,17.0,29.99,0,-0.1287481774525806,-0.99167731989929,-0.5000000000000004,0.8660254037844384
0,0.770547945,61,28,3,83,9.0,29.98,0,-0.1457991969198744,-0.9893142039703664,0.2588190451025207,0.9659258262890684
1,0.565068493,61,28,1,86,9.0,29.98,0,-0.1457991969198744,-0.9893142039703664,0.8660254037844386,0.5000000000000001
1,0.359589041,61,28,1,75,10.0,29.99,2162,-0.1457991969198744,-0.9893142039703664,0.9659258262890684,-0.2588190451025206
1,0.154109589,61,28,2,65,15.0,30.01,27381,-0.1457991969198744,-0.9893142039703664,0.4999999999999999,-0.8660254037844387
1,0.051369863,61,28,3,65,21.0,30.01,32108,-0.1457991969198744,-0.9893142039703664,-0.2588190451025208,-0.9659258262890684
1,0.256849315,61,28,2,63,21.0,29.98,20796,-0.1457991969198744,-0.9893142039703664,-0.8660254037844385,-0.5000000000000004
1,0.462328767,61,28,2,75,20.0,29.96,1995,-0.1457991969198744,-0.9893142039703664,-0.9659258262890684,0.2588190451025203
0,0.667808219,61,28,3,87,22.0,29.99,0,-0.1457991969198744,-0.9893142039703664,-0.5000000000000004,0.8660254037844384
0,0.770547945,62,28,4,90,18.0,29.99,0,-0.1628070129385164,-0.9866579328916572,0.2588190451025207,0.9659258262890684
1,0.565068493,62,28,3,93,7.0,29.99,0,-0.1628070129385164,-0.9866579328916572,0.8660254037844386,0.5000000000000001
1,0.359589041,62,28,3,83,7.0,30.0,1846,-0.1628070129385164,-0.9866579328916572,0.9659258262890684,-0.2588190451025206
1,0.154109589,62,28,3,68,13.0,30.02,22926,-0.1628070129385164,-0.9866579328916572,0.4999999999999999,-0.8660254037844387
1,0.051369863,62,28,3,53,18.0,30.02,30448,-0.1628070129385164,-0.9866579328916572,-0.2588190451025208,-0.9659258262890684
1,0.256849315,62,28,4,65,23.0,30.01,14217,-0.1628070129385164,-0.9866579328916572,-0.8660254037844385,-0.5000000000000004
1,0.462328767,62,28,3,81,11.0,30.0,1398,-0.1628070129385164,-0.9866579328916572,-0.9659258262890684,0.2588190451025203
0,0.667808219,62,28,3,83,16.0,30.0,0,-0.1628070129385164,-0.9866579328916572,-0.5000000000000004,0.8660254037844384
0,0.771428571,62,28,3,90,9.0,30.01,0,-0.1797665857255621,-0.9837092937736098,0.2588190451025207,0.9659258262890684
1,0.565714286,62,28,3,93,14.0,30.02,0,-0.1797665857255621,-0.9837092937736098,0.8660254037844386,0.5000000000000001
1,0.36,62,28,3,93,11.0,30.05,6342,-0.1797665857255621,-0.9837092937736098,0.9659258262890684,-0.2588190451025206
1,0.154285714,62,28,2,65,14.0,30.07,28764,-0.1797665857255621,-0.9837092937736098,0.4999999999999999,-0.8660254037844387
1,0.051428571,62,28,2,55,20.0,30.07,33909,-0.1797665857255621,-0.9837092937736098,-0.2588190451025208,-0.9659258262890684
1,0.257142857,62,28,2,53,28.0,30.05,21038,-0.1797665857255621,-0.9837092937736098,-0.8660254037844385,-0.5000000000000004
1,0.462857143,62,28,2,67,23.0,30.04,2011,-0.1797665857255621,-0.9837092937736098,-0.9659258262890684,0.2588190451025203
0,0.668571429,62,28,0,78,17.0,30.05,0,-0.1797665857255621,-0.9837092937736098,-0.5000000000000004,0.8660254037844384
0,0.774341352,70,28,0,83,10.0,30.02,0,-0.1966728897935762,-0.980469160361632,0.2588190451025207,0.9659258262890684
1,0.568155785,70,28,1,86,6.0,30.0,0,-0.1966728897935762,-0.980469160361632,0.8660254037844386,0.5000000000000001
1,0.361970218,70,28,1,70,0.0,30.03,8059,-0.1966728897935762,-0.980469160361632,0.9659258262890684,-0.2588190451025206
1,0.155784651,70,28,0,63,3.0,30.01,28056,-0.1966728897935762,-0.980469160361632,0.4999999999999999,-0.8660254037844387
1,0.050400916,70,28,0,28,13.0,29.95,32729,-0.1966728897935762,-0.980469160361632,-0.2588190451025208,-0.9659258262890684
1,0.256586483,70,28,0,34,23.0,29.91,20746,-0.1966728897935762,-0.980469160361632,-0.8660254037844385,-0.5000000000000004
1,0.46277205,70,28,0,54,24.0,29.88,1753,-0.1966728897935762,-0.980469160361632,-0.9659258262890684,0.2588190451025203
0,0.668957617,70,28,0,65,9.0,29.89,0,-0.1966728897935762,-0.980469160361632,-0.5000000000000004,0.8660254037844384
